id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv	created_at	updated_at
57	13	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel insecure	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
58	13	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel damaged	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
59	13	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel stiff	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
60	14	yesno	Seat Security	Is the seat secure and seatbelts free from damage?	Is the seat secure and seatbelts free from damage?	Seat insecure/loose	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
61	14	yesno	Seat Security	Is the seat secure and seatbelts free from damage?	Is the seat secure and seatbelts free from damage?	Seatbelt damaged	0	0	1	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
62	14	yesno	Seat Security	Is the seat secure and seatbelts free from damage?	Is the seat secure and seatbelts free from damage?	Seatbelt not retracting	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
63	14	yesno	Seat Security	Is the seat secure and seatbelts free from damage?	Is the seat secure and seatbelts free from damage?	Seatbelt missing	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
64	15	yesno	First Aid Kit	Is the first aid kit free from defects and have the correct in-date contents?	Is the first aid kit free from defects and have the correct in-date contents?	First aid kit is missing	0	0	0	0	1	0	\N	Not roadworthy seek replacement kit - consult handbook	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
65	15	yesno	First Aid Kit	Is the first aid kit free from defects and have the correct in-date contents?	Is the first aid kit free from defects and have the correct in-date contents?	No/Expired eye wash	0	0	0	0	1	0	\N	Not roadworthy seek replacement kit - consult handbook	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
66	15	yesno	First Aid Kit	Is the first aid kit free from defects and have the correct in-date contents?	Is the first aid kit free from defects and have the correct in-date contents?	Items missing / date expired	0	0	0	0	1	0	\N	Not roadworthy seek replacement kit - consult handbook	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
67	16	yesno	Eye Wash 	Is this in date?	Is this in date?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
68	17	yesno	PPE - Hi-Vis Jacket, Hard Hat, Chemical Suit, Visor and Hearing Protection	Are these available and free from defects?	Are these available and free from defects?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:37	2021-08-16 05:25:37
69	18	yesno	PPE - Steel Toe Cap Boots and Wellingtons 	Are these available and free from defects?	Are these available and free from defects?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
70	19	yesno	PPE - Eye Protection - Goggles and Glasses 	Are these available and free from defects?	Are these available and free from defects?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
71	20	yesno	PPE - Protective Gloves 	Are these available and free from defects?	Are these available and free from defects?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
72	21	yesno	PPE - Respirator Filters 	Are these in date?	Are these in date?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
73	22	yesno	PPE - Diphoterine Spray  	Is this in date?	Is this in date?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
74	23	yesno	Equipment - Hazard Warning Triangles 	Are these in the cab, available and defect free?	Are these in the cab, available and defect free?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
75	24	yesno	Equipment - Wheel Chocks 	Are these available and free from defects?	Are these available and free from defects?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from workshop	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
76	25	yesno	Equipment - Torch 	Is this working and do you have spare batteries?	Is this working and do you have spare batteries?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
77	26	yesno	Equipment - Panners, Nuts and Bolts 	Do you have 2 x 24mm spanners, 8 x M16 nuts and bolts?	Do you have 2 x 24mm spanners, 8 x M16 nuts and bolts?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
78	27	yesno	Equipment - Lid Lug Sealing Tool, 2 Road Hoses 	Do you have the required tool and hoses?	Do you have the required tool and hoses?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
79	28	yesno	Equipment - White Gaskets or Black Rubber Gaskets 	Do you have the correct gaskets for the product you are carrying?	Do you have the correct gaskets for the product you are carrying?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
80	29	yesno	Equipment - Vapour Return Pipe	Is this free from defects?	Is this free from defects?	Items missing / defected	0	0	0	0	1	0	\N	Seek advice from workshop	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
81	30	yesno	Equipment - Toffee Hammer 	Is this available and free from defects?	Is this available and free from defects?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
82	31	yesno	Equipment - Sample Tap 	Is this available and free from defects?	Is this available and free from defects?	Items missing / defected	0	0	0	0	1	0	\N	Seek advice from workshop	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
83	32	yesno	Delivery Notes 	Do you have your delivery notes and nominally empty notes for once you are tipped or empty?	Do you have your delivery notes and nominally empty notes for once you are tipped or empty?	Notes missing 	0	0	0	0	1	0	\N	Call transport office 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
84	33	yesno	Drivers Cards and Licences 	Do you have your ADR card, driver CPC card, driving license and digital tacho card?	Do you have your ADR card, driver CPC card, driving license and digital tacho card?	Items missing / defected	0	0	0	0	1	0	\N	Call transport office 	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
85	34	yesno	Operators License	Is the operators license displayed?	Is the operators license displayed?	No - missing	0	0	0	0	0	0	\N	Contact transport office	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
86	35	yesno	ADR Certificate	Do you have a copy of the ADR certificate?	Do you have a copy of the ADR certificate?	No - missing	0	0	0	0	1	0	\N	Contact transport office	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
87	36	yesno	Plating and Ministry Certificate	Is the vehicle plating / ministry certificate displayed?	Is the vehicle plating / ministry certificate displayed?	No - missing	0	0	0	0	0	0	\N	Contact transport office	1	1	2021-08-16 05:25:38	2021-08-16 05:25:38
88	37	yesno	Vehicle Height Indicator	Is the height indicator present and displayed?	Is the height indicator present and displayed?	No - missing	0	0	0	0	0	0	\N	Contact transport office	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
89	38	yesno	Smoking Signs	Are the no smoking signs displayed?	Are the no smoking signs displayed?	No - missing	0	0	0	0	0	0	\N	Contact transport office	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
90	39	yesno	Instructions in Writing	Are the instructions current and in colour?	Are the instructions current and in colour?	Items missing / defected	0	0	0	0	1	0	\N	Collect new from Stores 	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
91	40	yesno	FORS	Is this vehicle FORS compliant? (including, if applicable, prominent warning signage, side under-run protection, and class V and VI mirrors)	Is this vehicle FORS compliant? (including, if applicable, prominent warning signage, side under-run protection, and class V and VI mirrors)	Class V and VI mirrors are not fitted	0	0	0	0	0	0	\N	Seek advice from transport office	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
92	40	yesno	FORS	Is this vehicle FORS compliant? (including, if applicable, prominent warning signage, side under-run protection, and class V and VI mirrors)	Is this vehicle FORS compliant? (including, if applicable, prominent warning signage, side under-run protection, and class V and VI mirrors)	Other non-compliance	0	0	0	0	0	0	\N	Seek advice from transport office	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
93	40	yesno	FORS	Is this vehicle FORS compliant? (including, if applicable, prominent warning signage, side under-run protection, and class V and VI mirrors)	Is this vehicle FORS compliant? (including, if applicable, prominent warning signage, side under-run protection, and class V and VI mirrors)	Prominent warning signage is not fitted	0	0	0	0	0	0	\N	Seek advice from transport office	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
94	40	yesno	FORS	Is this vehicle FORS compliant? (including, if applicable, prominent warning signage, side under-run protection, and class V and VI mirrors)	Is this vehicle FORS compliant? (including, if applicable, prominent warning signage, side under-run protection, and class V and VI mirrors)	Side under-run protection is not fitted	0	0	0	0	0	0	\N	Seek advice from transport office	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
95	42	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Display inoperative	0	0	0	0	0	0	\N	Contact transport office to arrange repair	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
96	42	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Front Camera inoperative	0	0	0	0	0	0	\N	Contact transport office to arrange repair	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
97	42	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Left Camera inoperative	0	0	0	0	0	0	\N	Contact transport office to arrange repair	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
98	42	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Right Camera inoperative	0	0	0	0	0	0	\N	Contact transport office to arrange repair	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
99	43	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper missing (offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
100	43	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wipers worn (offside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
101	43	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper missing (nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
102	43	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wipers worn (nearside)	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
103	43	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper inoperative	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
104	43	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Washers ineffective	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
105	43	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Washers inoperative	0	0	0	0	1	0	\N	Not roadworthy go to service centre / ICL Workshop	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
106	44	yesno	Check Your Vehicle's Levels	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	AdBlue below required level	0	0	0	0	0	0	\N	Go to service centre / ICL Workshop to top up fluid	1	1	2021-08-16 05:25:39	2021-08-16 05:25:39
107	44	yesno	Check Your Vehicle's Levels	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Coolant below required level	0	0	0	0	0	0	\N	Go to service centre / ICL Workshop to top up fluid	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
108	44	yesno	Check Your Vehicle's Levels	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Engine oil below required level	0	0	0	0	0	0	\N	Go to service centre / ICL Workshop to top up fluid	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
109	44	yesno	Check Your Vehicle's Levels	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Are the vehicle's coolant, engine oil and screenwash levels sufficient?	Screenwash below required level	0	0	0	0	0	0	\N	Go to service centre / ICL Workshop to top up fluid	1	1	2021-08-16 05:25:40	2021-08-16 05:25:40
