id	order	type	page_title	app_question	app_question_with_defect	defect	has_not_applicable_option	defect_order	has_image	has_text	is_prohibitional	show_warning	warning_text	safety_notes	for_hgv	for_non-hgv
41	4	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Oil leak	0	3	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
42	4	yesno	Leaks	Walk around the vehicle. Is the vehicle free from leaks?	Walk around the vehicle. Is the vehicle free from leaks?	Water leak	0	4	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
43	5	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1
44	5	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1
45	5	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight bulb blown (nearside)	0	0	0	0	1	0	\N	Not roadworthy replace bulb	1	1
46	5	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Headlight fuse blown (nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
47	5	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1
48	5	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy but obtain replacement	1	1
49	5	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight bulb blown (nearside)	0	0	0	0	1	0	\N	Not roadworthy replace bulb	1	1
50	5	yesno	Headlights and Sidelights	Are all the headlights and sidelights free from defects?	Are all the headlights and sidelights free from defects?	Sidelight fuse blown (nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
51	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Indicator cracked (back nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
52	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Indicator damaged (back nearside)	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
53	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Indicator bulb blown (back nearside)	0	0	0	0	1	0	\N	Not roadworthy replace bulb	1	1
54	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Indicator fuse blown (back nearside)	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
55	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Strobe cracked	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
56	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Strobe damaged	0	0	1	0	1	0	\N	Roadworthy if no white light evident through lens	1	1
57	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Strobe bulb blown	0	0	0	0	1	0	\N	Not roadworthy replace bulb	1	1
58	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Strobe fuse blown	0	0	0	0	1	0	\N	Not roadworthy replace fuse	1	1
59	6	yesno	Indicators, Hazards, Auxilliary Lights and Beacons	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Are all indicators, hazards, auxilliary lights and beacons free from defects?	Auxilliary light bulb blown	0	0	0	0	1	0	\N	Roadworthy but obtain replacement	1	1
60	7	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Excessive free play	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
61	7	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel insecure	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
62	7	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel damaged	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
63	7	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering wheel inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
64	7	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering column insecure	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
65	7	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering column damaged	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
66	7	yesno	Steering	Is the steering free from defects?	Is the steering free from defects?	Steering column leaking	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
67	8	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Windscreen chipped	0	0	1	0	1	0	\N	Roadworthy if driver's vision is not impaired	1	1
68	8	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Windscreen scratched	0	0	1	0	1	0	\N	Roadworthy if driver's vision is not impaired	1	1
69	8	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Windscreen cracked	0	0	1	0	1	0	\N	Roadworthy if driver's vision is not impaired	1	1
70	8	yesno	Windscreen	Is the windscreen free from defects?	Is the windscreen free from defects?	Impaired driver vision	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
71	9	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper missing (nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
72	9	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wipers worn (nearside)	0	0	0	0	1	0	\N	Not roadworthy wipers must be replaced	1	1
73	9	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Wiper inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
74	9	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Washers ineffective	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit	1	1
75	9	yesno	Wipers and Washers	Are the wipers and washers free from defects?	Are the wipers and washers free from defects?	Washers inoperative	0	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
76	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror chipped (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
77	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror scratched (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
78	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
79	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirror damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
80	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side view mirrors not aligned (nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
81	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing cracked (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
82	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing damaged (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
83	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Side mirror casing scratched (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
84	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Obstructed view (nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
85	10	yesno	Mirrors	Are all mirrors free from defects?	Are all mirrors free from defects?	Mirrors de-laminated (nearside)	0	0	1	0	1	0	\N	Roadworthy if driver vision is not impaired	1	1
86	11	yesno	Horn	Is the horn free from defects?	Is the horn free from defects?	No sound	1	0	0	0	1	1	Don't forget - it is illegal to sound your horn between 11.30pm and 7am in a built-up area.	Not roadworthy vehicle must be VOR	1	1
87	11	yesno	Horn	Is the horn free from defects?	Is the horn free from defects?	Horn control damaged	1	0	0	0	1	1	Don't forget - it is illegal to sound your horn between 11.30pm and 7am in a built-up area.	Not roadworthy vehicle must be VOR	1	1
88	12	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Display inoperative	1	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
89	12	yesno	CCTV System	Is the CCTV system free from defects?	Is the CCTV system free from defects?	Camera inoperative (rear)	1	0	0	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
90	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Tread nearing legal limit (back nearside)	0	0	1	0	1	0	\N	Roadworthy but change at 2mm as per company policy	1	1
91	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Tread below legal limit (back nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
92	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Cuts to tread (back nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
93	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Side wall damage (back nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
94	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Over inflated (back nearside)	0	0	0	0	1	0	\N	Not roadworthy	1	1
95	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Under inflated (back nearside)	0	0	0	0	1	0	\N	Not roadworthy	1	1
96	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Puncture (back nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
97	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Uneven tread wear (back nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
98	13	yesno	Tyres	Are the tyres free from defects?	Are the tyres free from defects?	Cords visible (back nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
99	14	yesno	Wheels	Are the wheels free from defects?	Are the wheels free from defects?	Tracking/wheels not aligned (back)	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit	1	1
100	14	yesno	Wheels	Are the wheels free from defects?	Are the wheels free from defects?	Wheel nut indicators not aligned (back nearside)	0	0	0	0	1	0	\N	Not roadworthy	1	1
101	14	yesno	Wheels	Are the wheels free from defects?	Are the wheels free from defects?	Missing wheel nuts (back nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
102	14	yesno	Wheels	Are the wheels free from defects?	Are the wheels free from defects?	Re-torque required (back nearside)	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit	1	1
103	14	yesno	Wheels	Are the wheels free from defects?	Are the wheels free from defects?	Wheel nut indicators missing (back nearside)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
104	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged door (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
105	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged body panel (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
106	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged sliding door (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
107	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged sideguard (nearside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
108	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged door (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
109	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged body panel (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
110	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged sliding door (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
111	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged sideguard (offside)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
112	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged front grill	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
113	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged bonnet	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
114	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged bumper (front)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
115	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged front wind deflector	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
116	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged rear doors	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
117	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged bumper (rear)	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
118	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Damaged fuel/adblue tank	0	0	1	0	1	0	\N	Roadworthy if there are no evident sharp edges	1	1
119	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Loose body bolts	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit	1	1
120	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Loose body brackets	0	0	0	0	1	0	\N	Roadworthy but needs workshop visit	1	1
121	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Number plate damaged (back)	0	0	1	0	1	0	\N	Roadworthy if present and legible	1	1
122	15	yesno	Bodywork and Number Plate	Is the bodywork and number plate free from damage and sharp edges?	Is the bodywork and number plate free from damage and sharp edges?	Number plate missing (back)	0	0	1	0	1	0	\N	Not roadworthy vehicle must be VOR	1	1
123	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Damaged truckman panel (nearside)	1	0	1	0	1	0	\N	Roadworthy if top is operable and free of sharp edges	1	1
124	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Damaged/INOP truckman door (nearside)	1	0	1	0	1	0	\N	Roadworthy if top is operable and free of sharp edges	1	1
125	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Damaged trackman panel (offside)	1	0	1	0	1	0	\N	Roadworthy if top is operable and free of sharp edges	1	1
126	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Damaged/INOP truckman door (offside)	1	0	1	0	1	0	\N	Roadworthy if top is operable and free of sharp edges	1	1
127	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Damaged rear truckman door	1	0	1	0	1	0	\N	Roadworthy if top is operable and free of sharp edges	1	1
128	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Damaged rear truckman tail gate	1	0	1	0	1	0	\N	Roadworthy if top is operable and free of sharp edges	1	1
129	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Damaged interior truckman light	1	0	0	0	1	0	\N	Roadworthy but obtain a replacement	1	1
130	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Interior light bulb blown	1	0	0	0	1	0	\N	Roadworthy but obtain a replacement	1	1
131	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Drawer damaged	1	0	1	0	1	0	\N	Roadworthy if no risk of injury is evident to the driver	1	1
132	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Release button damaged	1	0	1	0	1	0	\N	Roadworthy if no risk of injury is evident to the driver	1	1
133	16	yesno	Truckman Top	Is the truckman top free from damage, sharp edges and defects?	Is the truckman top free from damage, sharp edges and defects?	Drawer runner faulty	1	0	1	0	1	0	\N	Roadworthy if no risk of injury is evident to the driver	1	1
